fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.4,0.3,0.5,1.3,0.043,44.0,117.0,0.99105,3.32,0.95,12.7,8
6.7,0.5,0.32,8.9,0.043,13.0,110.0,0.99266,3.25,0.44,11.7,6
7.1,0.44,0.3,9.4,0.045,35.0,144.0,0.99226,3.15,0.46,9.3,5
6.9,0.22,0.32,9.3,0.039,48.0,156.0,0.9953,3.28,0.75,9.2,7
6.5,0.22,0.19,8.5,0.036,21.0,128.0,0.99675,3.14,0.65,10.1,6
7.8,0.26,0.74,12.5,0.037,27.0,124.0,0.9972,2.96,0.49,8.9,5
7.4,0.45,0.32,8.8,0.046,45.0,197.0,0.9971,3.16,0.55,9.1,5
5.3,0.36,0.33,3.3,0.024,20.0,166.0,0.98774,3.76,0.49,12.6,7
6.2,0.28,0.45,11.75,0.042,78.0,224.0,0.9984,3.26,0.52,9.5,5
6.6,0.31,0.28,1.3,0.042,34.0,92.0,0.98918,3.17,0.36,12.7,7
7.1,0.26,0.29,14.4,0.074,40.0,223.0,0.9986,3.1,0.54,9.1,5
7.5,0.42,0.2,1.4,0.054,27.0,133.0,0.99347,3.22,0.39,9.0,6
5.0,0.3,0.13,1.3,0.032,17.0,96.0,0.9894,3.38,0.38,12.2,8
7.6,0.2,0.39,13.1,0.042,70.5,142.0,1.0,3.42,0.72,9.0,6
7.2,0.21,0.36,15.7,0.048,54.0,170.0,0.9975,3.25,0.45,9.8,5
6.8,0.29,0.56,15.1,0.048,64.0,198.0,0.9979,2.94,0.56,8.7,5
6.7,0.16,0.36,4.7,0.054,43.0,130.0,0.99383,3.08,0.54,11.0,6
5.8,0.2,0.16,4.2,0.056,69.0,169.0,0.99306,3.38,0.43,10.3,6
6.2,0.28,0.45,11.1,0.057,32.0,145.0,0.99636,3.09,0.46,11.8,6
6.5,0.25,0.27,20.4,0.083,23.0,136.0,0.99904,3.17,0.5,9.6,4
7.1,0.15,0.34,1.4,0.039,15.0,105.0,0.9913,3.19,0.56,10.5,5
6.4,0.15,0.25,6.0,0.047,44.0,126.0,0.9933,3.26,0.5,9.9,6
6.8,0.24,0.31,13.3,0.055,26.0,180.0,0.9974,2.9,0.54,9.1,6
6.9,0.32,0.26,7.7,0.053,34.0,158.0,0.99604,2.97,0.44,11.4,6
6.8,0.14,0.29,8.6,0.039,32.0,181.0,0.9958,3.14,0.61,10.4,7
6.5,0.34,0.36,11.1,0.06,18.0,171.0,0.9968,3.31,0.64,11.1,6
7.3,0.19,0.27,1.6,0.045,33.0,107.0,0.99307,3.32,0.6,10.7,7
5.9,0.34,0.25,5.4,0.035,57.0,113.0,0.99021,3.22,0.66,12.7,7
6.1,0.25,0.3,1.7,0.039,19.0,121.0,0.99089,3.32,0.6,10.5,4
6.4,0.16,0.42,1.2,0.044,24.0,109.0,0.99232,3.16,0.51,10.2,5
6.0,0.44,0.18,1.4,0.031,23.0,128.0,0.9905,3.13,0.31,10.4,6
6.9,0.25,0.26,2.4,0.041,25.0,140.0,0.99128,3.35,0.66,10.0,6
7.0,0.21,0.31,8.6,0.045,33.0,162.0,0.99257,3.27,0.55,9.9,6
6.7,0.36,0.24,6.3,0.049,29.0,126.0,0.9934,2.97,0.44,9.5,5
6.9,0.49,0.24,0.8,0.185,21.0,80.0,0.9936,3.11,0.4,9.6,5
6.2,0.25,0.38,1.0,0.076,39.0,124.0,0.99212,3.06,0.4,12.2,6
6.7,0.5,0.24,2.6,0.04,39.0,192.0,0.99278,3.07,0.6,10.8,5
6.8,0.25,0.27,10.7,0.06,47.0,149.0,0.99787,3.05,0.35,10.5,6
6.6,0.25,0.31,1.35,0.035,32.0,135.0,0.9921,3.13,0.47,11.8,7
7.7,0.34,0.28,9.6,0.044,26.0,144.0,0.9955,3.11,0.44,10.4,6
8.8,0.39,0.57,9.7,0.057,29.0,225.0,0.9988,3.27,0.6,9.3,6
7.1,0.12,0.3,10.3,0.044,41.0,104.0,0.997,3.2,0.44,10.8,6
7.3,0.25,0.36,13.1,0.05,35.0,221.0,0.9986,3.04,0.43,8.8,7
6.4,0.23,0.35,1.4,0.044,16.0,95.0,0.99033,3.3,0.44,10.4,6
6.8,0.17,0.34,2.0,0.04,38.0,132.0,0.98946,3.27,0.33,10.2,7
7.0,0.39,0.14,4.6,0.06,41.0,163.0,0.9949,3.16,0.27,9.2,5
7.6,0.3,0.38,1.9,0.04,10.0,153.0,0.993,3.25,0.49,12.2,7
4.9,0.335,0.27,6.3,0.053,69.0,303.0,0.99705,3.38,0.43,10.3,5
6.6,0.27,0.25,4.8,0.029,56.0,138.0,0.99021,3.23,0.38,12.5,7
7.1,0.64,0.49,1.8,0.048,13.0,138.0,0.9929,3.05,0.34,11.3,5
7.8,0.29,0.31,1.6,0.045,43.0,195.0,0.9929,3.19,0.52,9.9,5
7.7,0.29,0.29,6.9,0.035,34.0,156.0,0.9939,2.97,0.48,9.7,5
7.1,0.21,0.32,2.7,0.04,40.0,192.0,0.9908,3.12,0.64,11.3,5
8.2,0.21,0.49,8.1,0.042,51.0,161.0,0.9962,3.14,0.32,12.9,7
6.4,0.45,0.2,2.4,0.033,25.0,102.0,0.9906,3.32,0.38,11.4,7
7.2,0.43,0.2,9.9,0.093,17.0,92.0,0.99574,3.03,0.3,9.6,5
5.7,0.18,0.22,4.2,0.056,25.0,105.0,0.99344,3.23,0.36,11.4,6
8.9,0.13,0.49,1.6,0.044,18.0,150.0,0.995,3.04,0.6,11.2,6
5.6,0.175,0.24,1.1,0.03,23.0,87.0,0.9902,3.28,0.56,10.6,6
6.2,0.36,0.24,8.3,0.035,42.0,179.0,0.99394,3.28,0.47,11.6,6
6.8,0.25,0.34,4.0,0.038,61.0,163.0,0.98944,3.18,0.45,12.0,6
7.0,0.21,0.28,8.7,0.047,37.0,222.0,0.9952,3.28,0.54,10.4,6
8.0,0.23,0.32,1.2,0.041,16.0,116.0,0.9938,3.13,0.74,10.5,5
5.6,0.185,0.19,7.1,0.028,24.0,114.0,0.99306,3.31,0.42,10.5,6
6.1,0.34,0.07,6.3,0.043,12.0,142.0,0.99382,3.03,0.41,10.7,4
7.1,0.27,0.24,12.6,0.044,48.0,118.0,0.99726,2.92,0.44,10.0,6
6.8,0.32,0.3,2.4,0.037,40.0,142.0,0.99198,3.19,0.56,12.8,6
7.5,0.28,0.31,4.2,0.054,29.0,175.0,0.99211,3.1,0.53,10.2,6
6.0,0.26,0.24,10.6,0.036,21.0,82.0,0.99388,2.9,0.37,11.2,6
7.0,0.22,0.32,1.3,0.054,23.0,90.0,0.99382,3.03,0.5,10.3,6
7.6,0.31,0.27,1.7,0.057,27.0,177.0,0.995,3.49,0.58,10.3,6
6.4,0.18,0.35,1.0,0.055,43.0,142.0,0.9932,3.19,0.57,9.3,7
6.4,0.16,0.28,1.8,0.044,37.0,81.0,0.9914,3.28,0.43,10.5,6
8.8,0.23,0.4,1.4,0.047,19.0,136.0,0.995,3.11,0.45,10.8,5
6.6,0.24,0.38,8.3,0.028,20.0,128.0,0.9928,3.33,0.64,11.0,8
6.3,0.23,0.33,1.15,0.036,26.0,111.0,0.9912,3.11,0.57,12.7,6
7.4,0.35,0.33,2.5,0.053,29.0,218.5,0.99388,3.04,0.57,10.0,6
6.4,0.29,0.18,7.7,0.049,53.0,206.0,0.99578,3.17,0.36,9.0,6
6.1,0.25,0.3,3.1,0.031,43.0,107.0,0.9903,3.23,0.66,12.9,8
9.2,0.34,0.33,2.4,0.037,19.0,120.0,0.9916,3.08,0.48,12.8,5
6.7,0.16,0.18,1.8,0.041,38.0,157.0,0.9928,3.14,0.56,10.9,6
8.0,0.17,0.32,1.5,0.05,28.0,157.0,0.9934,3.29,0.59,9.6,7
8.9,0.21,0.33,1.3,0.038,19.0,126.0,0.9926,3.08,0.46,12.8,6
7.1,0.23,0.28,7.2,0.048,39.0,170.0,0.9958,3.2,1.06,9.6,5
8.2,0.61,0.45,12.4,0.211,63.0,243.0,0.9984,2.89,0.49,9.3,4
7.1,0.13,0.33,1.2,0.022,33.0,112.0,0.99165,3.12,0.82,11.0,7
6.5,0.23,0.45,1.6,0.036,35.0,156.0,0.99223,3.17,0.31,10.4666666666667,5
8.3,0.14,0.49,1.8,0.05,9.0,61.0,0.99404,3.5,0.48,11.5,5
6.0,0.28,0.24,19.95,0.048,35.0,201.0,0.99943,3.11,0.5,8.9,5
6.6,0.55,0.15,12.9,0.049,23.0,184.0,0.9973,3.18,0.39,9.6,6
5.8,0.26,0.29,11.1,0.04,61.0,195.0,0.9945,3.23,0.59,13.0,8
6.6,0.13,0.29,5.85,0.056,28.0,122.0,0.9957,3.44,0.44,9.0,5
7.3,0.19,0.49,1.4,0.045,34.0,132.0,0.99126,3.15,0.44,10.7,6
8.3,0.3,0.36,1.1,0.034,16.0,80.0,0.99117,3.03,0.34,10.9,5
6.0,0.33,0.2,12.0,0.06,29.0,140.0,0.99668,3.15,0.44,10.98,5
6.4,0.33,0.44,6.4,0.046,27.0,180.0,0.99318,3.23,0.47,9.3,5
6.2,0.3,0.21,1.1,0.031,46.0,117.0,0.98894,3.0,0.39,11.2,6
6.2,0.22,0.28,12.4,0.036,40.0,146.0,0.9949,3.22,0.47,10.4,6
6.4,0.29,0.24,7.2,0.05,55.0,162.0,0.99604,3.34,0.35,10.4,6
7.9,0.18,0.37,1.8,0.087,48.0,140.0,0.9948,3.54,0.82,11.6,6
7.2,0.2,0.36,2.1,0.034,30.0,76.0,0.9915,3.07,0.62,10.0,6
6.5,0.44,0.28,10.7,0.032,24.0,95.0,0.9922,3.15,0.36,10.5,6
7.0,0.2,0.37,1.5,0.035,18.0,110.0,0.9941,3.18,0.38,11.7,5
6.4,0.24,0.49,11.4,0.042,64.0,223.0,0.9969,3.09,0.61,9.7,6
7.4,0.16,0.49,1.2,0.055,34.0,144.0,0.9917,3.23,0.74,11.2,6
8.3,0.39,0.38,7.8,0.054,35.5,190.0,0.9966,3.34,0.55,9.2,4
7.0,0.3,0.38,8.3,0.049,40.0,210.0,0.9956,3.13,0.47,9.2,5
7.1,0.35,0.49,1.1,0.034,36.0,126.0,0.98988,3.13,0.55,12.6,6
6.6,0.38,0.47,8.2,0.052,67.0,175.0,0.9956,3.15,0.46,9.4,5
7.2,0.21,1.0,1.1,0.154,46.0,150.0,0.9931,2.93,0.4,9.1,6
6.6,0.24,0.27,11.8,0.058,54.0,140.0,0.99708,3.03,0.42,10.2,6
6.8,0.24,0.29,13.3,0.076,26.0,122.0,0.99792,2.96,0.49,8.8,5
8.8,0.23,0.49,6.35,0.036,19.0,83.0,0.9941,3.15,0.98,11.8,6
6.6,0.34,0.25,6.2,0.048,23.0,149.0,0.99505,2.97,0.45,10.2,5
7.1,0.33,0.78,1.4,0.137,27.0,133.0,0.9946,3.09,0.5,9.0,5
6.8,0.39,0.26,6.3,0.059,22.0,150.0,0.9952,3.2,0.36,9.7,5
6.4,0.17,0.34,13.4,0.039,46.0,129.0,0.99535,3.23,0.41,9.5,6
8.1,0.2,0.28,0.9,0.045,21.0,66.0,0.99047,2.89,0.25,11.5,6
6.4,0.29,0.32,2.4,0.014,33.0,92.0,0.98942,3.37,0.79,12.9,8
6.4,0.17,0.34,4.2,0.038,85.0,170.0,0.9907,3.1,0.66,10.0,5
6.9,0.25,0.3,1.4,0.056,49.0,238.5,0.99388,3.17,0.36,10.1,7
7.2,0.31,0.69,13.3,0.047,66.0,178.0,0.9982,3.04,0.45,8.8,5
8.6,0.34,0.43,1.6,0.032,11.0,171.0,0.99458,3.2,0.5,10.6,5
7.4,0.36,0.31,7.5,0.034,25.0,105.0,0.9939,3.15,0.46,13.4,7
7.0,0.14,0.28,5.0,0.058,31.0,105.0,0.9945,3.72,0.37,9.0,5
7.2,0.08,0.39,4.5,0.051,27.0,157.0,0.99546,3.4,0.44,8.8,8
6.7,0.18,0.19,10.3,0.042,36.0,152.0,0.9953,3.28,0.77,10.5,6
6.3,0.28,0.22,11.5,0.036,27.0,134.0,0.99616,3.0,0.32,11.0,6
6.9,0.24,0.4,6.5,0.067,16.0,126.0,0.9953,3.08,0.41,12.2,6
7.0,0.26,0.59,0.9,0.041,34.0,126.0,0.99048,3.18,0.35,10.5,5
5.2,0.22,0.46,1.1,0.028,26.0,140.0,0.98823,3.28,0.36,10.6,5
6.4,0.28,0.19,7.8,0.05,45.0,143.0,0.9956,3.22,0.62,10.1,6
7.4,0.21,0.27,8.6,0.047,19.0,109.0,0.9956,3.16,0.39,9.7,6
5.9,0.21,0.23,6.0,0.053,40.0,151.0,0.9951,3.27,0.42,10.0,5
6.8,0.18,0.28,3.0,0.043,24.0,84.0,0.99044,3.38,0.74,11.3,6
7.5,0.23,0.33,13.1,0.05,35.0,118.0,0.998,3.16,0.57,9.8,6
7.0,0.31,0.33,11.0,0.037,29.0,87.0,0.9954,3.17,0.29,12.8,8
7.8,0.2,0.3,1.2,0.029,14.0,91.0,0.99072,3.15,0.68,11.8,6
7.1,0.22,0.34,5.1,0.056,34.0,159.0,0.9956,3.42,0.49,10.3,5
6.0,0.16,0.37,1.6,0.041,23.0,93.0,0.99477,3.15,0.58,11.4,7
7.0,0.34,0.39,11.1,0.126,37.0,167.0,0.9968,3.07,0.51,8.8,5
7.4,0.22,0.27,1.5,0.038,38.0,115.0,0.99194,3.45,0.5,10.8,6
5.3,0.47,0.0,1.5,0.029,17.0,131.0,0.9904,3.48,0.77,13.9,6
7.8,0.21,0.44,1.9,0.044,14.0,113.0,0.99243,3.04,0.7,10.8,6
8.0,0.25,0.29,9.7,0.042,66.0,196.0,0.99715,3.07,0.52,10.4,6
6.1,0.17,0.42,10.6,0.038,51.0,115.0,0.99406,3.01,0.54,11.3,8
6.9,0.4,0.33,8.9,0.04,31.0,117.0,0.99226,3.27,0.78,12.7,7
6.1,0.36,0.26,2.2,0.036,34.0,128.0,0.9895,3.48,0.79,14.0,7
6.0,0.24,0.28,2.2,0.039,43.0,109.0,0.98959,3.27,0.44,12.0,6
7.2,0.47,0.16,1.2,0.03,19.0,168.0,0.991,3.1,0.55,11.0,6
7.0,0.31,0.31,4.2,0.043,29.0,121.0,0.9923,3.18,0.4,12.8,7
7.0,0.32,0.29,1.5,0.037,9.0,67.0,0.99043,3.08,0.47,10.7,5
5.8,0.31,0.42,1.1,0.037,50.0,135.0,0.98914,3.26,0.42,10.9,7
7.1,0.2,0.35,11.6,0.038,20.0,101.0,0.99411,3.07,0.44,10.8,6
7.5,0.26,0.3,1.6,0.032,13.0,95.0,0.9906,3.12,0.45,11.9,5
7.8,0.43,0.49,8.65,0.05,33.0,157.0,0.9964,3.34,0.44,9.3,4
6.2,0.35,0.03,1.1,0.056,9.0,97.0,0.9931,3.1,0.41,8.5,6
7.4,0.4,0.24,9.6,0.049,40.0,151.0,0.9966,3.14,0.54,9.0,6
6.9,0.3,0.49,7.6,0.03,38.0,118.0,0.99164,3.06,0.34,9.5,6
6.2,0.19,0.3,2.8,0.144,12.0,108.0,0.9932,2.92,0.43,9.4,5
6.4,0.31,0.22,8.5,0.031,30.0,109.0,0.99162,3.22,0.65,11.8,7
5.7,0.29,0.32,2.0,0.034,26.0,127.0,0.99057,3.35,0.66,12.6,7
6.4,0.2,0.28,9.6,0.031,31.0,100.0,0.99164,3.12,0.65,10.9,7
6.2,0.29,0.23,6.0,0.038,43.0,114.0,0.9928,3.23,0.63,12.7,7
6.4,0.26,0.21,8.0,0.05,47.0,138.0,0.99378,3.23,0.48,9.5,5
6.2,0.25,0.21,15.55,0.043,41.0,106.0,0.9994,3.14,0.39,8.9,6
6.2,0.32,0.16,1.3,0.069,20.0,91.0,0.9932,3.32,0.52,9.6,5
6.5,0.41,0.27,1.7,0.033,19.0,135.0,0.9904,3.35,0.51,12.3,6
7.2,0.34,0.28,6.2,0.057,44.0,168.0,0.9947,3.11,0.57,10.3,5
8.7,0.3,0.46,1.9,0.048,11.0,86.0,0.9944,3.02,0.53,12.6,6
6.9,0.3,0.49,1.6,0.042,33.0,122.0,0.98947,3.25,0.47,12.6,6
6.8,0.475,0.32,8.9,0.045,13.0,160.0,0.9964,3.22,0.34,9.9,5
7.9,0.18,0.49,1.5,0.047,20.0,104.0,0.99243,3.54,0.64,10.1,5
7.1,0.14,0.37,1.2,0.075,28.0,160.0,0.991,3.51,0.43,10.0,5
6.2,0.25,0.25,1.4,0.044,118.5,179.0,0.99184,3.33,0.4,10.1,6
7.2,0.19,0.39,9.85,0.036,49.0,149.0,0.997,3.05,0.37,10.4,5
5.6,0.19,0.47,11.4,0.037,85.0,249.0,0.9945,3.17,0.52,9.5,5
7.0,0.22,0.3,4.1,0.054,38.0,136.0,0.993,3.42,0.6,11.1,8
5.6,0.46,0.19,1.9,0.038,29.0,87.0,0.98964,3.42,0.41,12.7,7
6.3,0.33,0.2,17.75,0.06,38.0,131.0,0.9986,3.1,0.46,8.9,5
7.6,0.19,0.41,1.1,0.048,22.0,102.0,0.9931,3.08,0.4,10.1,5
7.3,0.28,0.26,2.4,0.042,39.0,177.0,0.98952,3.43,0.43,10.0,6
7.0,0.31,0.52,1.3,0.045,31.0,123.0,0.98947,3.09,0.51,10.1,5
7.0,0.24,0.24,3.6,0.041,50.0,179.0,0.99411,3.27,0.69,10.0,8
7.7,0.27,0.4,1.1,0.039,9.0,55.0,0.98985,3.25,0.34,9.2,5
7.4,0.16,0.49,6.85,0.059,50.0,134.0,0.9946,3.24,0.37,10.0,6
7.5,0.34,0.56,11.8,0.043,61.0,168.0,0.9982,3.1,0.55,9.0,6
7.1,0.32,0.4,7.5,0.046,52.0,187.0,0.99579,3.15,0.54,9.6,5
6.3,0.21,0.34,2.8,0.144,40.0,169.0,0.9928,3.18,0.49,9.4,6
7.0,0.21,0.28,8.7,0.045,37.0,162.0,0.99331,3.27,0.56,9.3,6
7.5,0.19,0.31,14.5,0.045,44.0,193.0,0.99884,3.08,0.5,9.1,7
5.8,0.3,0.12,0.8,0.029,5.0,60.0,0.9904,3.13,0.31,12.2,4
7.1,0.27,0.19,7.7,0.056,53.0,192.0,0.996,3.15,0.43,9.8,6
8.6,0.2,0.42,1.2,0.04,21.0,131.0,0.99458,3.15,0.49,10.8,6
6.2,0.36,0.22,13.2,0.046,29.0,146.0,0.99695,3.15,0.5,8.9,5
7.0,0.28,0.28,1.4,0.04,7.0,77.0,0.99043,3.15,0.4,13.0,6
5.9,0.34,0.31,3.8,0.034,34.0,116.0,0.9896,3.47,0.65,12.9,6
6.2,0.2,0.33,1.0,0.036,26.0,110.0,0.99074,3.19,0.52,12.0,7
6.7,0.27,0.33,8.9,0.047,32.0,111.0,0.9962,3.22,0.54,9.3,6
6.4,0.24,0.49,11.4,0.037,78.0,227.0,0.9966,3.18,0.43,9.4,5
8.2,0.61,0.62,65.8,0.044,41.0,162.0,1.00295,3.18,0.38,8.7,5
8.0,0.25,0.35,1.1,0.035,10.0,96.0,0.99066,3.23,0.45,11.2,5
6.5,0.29,0.44,11.2,0.042,66.0,230.0,0.9968,3.08,0.56,9.7,6
8.7,0.3,0.35,10.7,0.043,38.0,143.0,0.9972,3.17,0.44,10.0,6
8.3,0.18,0.31,1.1,0.033,20.0,78.0,0.99132,3.03,0.74,11.3,6
9.0,0.24,0.34,6.6,0.034,30.0,110.0,0.99362,2.96,0.42,10.4,5
7.1,0.34,0.27,10.3,0.126,35.0,174.0,0.99578,3.41,0.69,10.6,5
6.9,0.29,0.4,22.0,0.048,48.0,235.0,1.0,3.0,0.52,8.6,5
8.1,0.2,0.3,7.7,0.04,32.0,155.0,0.99508,3.49,0.6,10.7,6
6.2,0.39,0.24,5.1,0.043,15.0,133.0,0.9944,3.03,0.53,12.3,7
6.8,0.21,0.27,7.3,0.028,47.0,127.0,0.9925,2.96,0.55,10.9,7
7.4,0.36,0.27,12.7,0.05,44.0,157.0,0.9988,3.22,0.47,10.3,5
6.0,0.38,0.26,2.7,0.038,27.0,83.0,0.9907,3.31,0.48,12.3,6
5.8,0.3,0.09,6.4,0.036,22.0,131.0,0.99188,3.36,0.42,11.7,7
5.3,0.24,0.33,1.3,0.028,31.0,104.0,0.992,3.51,0.53,11.4,6
7.1,0.25,0.3,1.2,0.052,15.0,116.0,0.99297,3.18,0.46,9.4,5
7.2,0.16,0.36,1.1,0.043,27.0,81.0,0.99044,3.37,0.43,11.3,6
7.5,0.26,0.25,10.7,0.06,48.0,185.0,0.9981,3.17,0.38,9.4,4
5.9,0.29,0.15,1.75,0.029,35.0,111.0,0.9894,3.3,0.4,13.2,7
6.8,0.14,0.38,4.2,0.023,26.0,76.0,0.991,3.12,0.54,12.4,7
6.4,0.23,0.35,7.9,0.042,54.0,203.0,0.9954,3.74,0.72,9.5,6
7.0,0.16,0.25,8.1,0.119,58.0,189.0,0.9966,3.4,0.41,9.8,6
7.3,0.24,0.34,1.6,0.047,27.0,95.0,0.99064,3.16,0.54,11.0,8
5.7,0.265,0.65,10.7,0.054,49.0,167.0,0.997,3.08,0.56,9.4,5
6.4,0.23,0.39,8.0,0.045,42.0,146.0,0.99268,3.22,0.52,9.3,6
7.6,0.32,0.36,6.3,0.041,16.0,116.0,0.9936,3.14,0.39,9.4,6
7.0,0.21,0.28,2.9,0.04,40.0,188.0,0.9927,3.12,0.57,11.8,7
7.9,0.21,0.49,1.6,0.068,19.0,164.0,0.99361,3.4,0.64,10.3,6
6.3,0.19,0.28,1.5,0.022,38.0,83.0,0.99,3.46,0.54,11.5,7
9.8,0.93,0.46,15.4,0.028,15.0,132.0,0.9955,2.87,0.36,12.0,5
6.0,0.24,0.33,4.35,0.032,68.0,159.0,0.98987,3.06,0.74,12.3,8
7.3,0.36,0.4,7.6,0.034,36.0,194.0,0.9938,3.03,0.5,9.7,6
5.7,0.28,0.36,1.8,0.021,13.0,68.0,0.98961,3.25,0.83,13.8,7
7.7,0.24,0.3,7.8,0.043,57.0,180.0,0.99555,3.16,0.51,10.0,5
6.7,0.41,0.22,7.1,0.049,25.0,113.0,0.996,3.11,0.56,9.2,5
7.4,0.28,0.42,18.75,0.059,65.0,223.0,1.0012,3.28,0.57,10.4,5
5.8,0.4,0.24,1.6,0.027,30.0,79.0,0.98952,3.3,0.52,12.5,7
6.7,0.27,0.25,13.9,0.052,55.0,196.0,0.99772,3.44,0.5,9.8,5
8.1,0.33,0.36,8.2,0.036,22.0,118.0,0.9966,3.16,0.51,11.1,7
6.5,0.43,0.28,2.0,0.021,18.0,143.0,0.9906,3.26,0.36,9.8,6
5.8,0.17,0.49,1.25,0.03,24.0,93.0,0.98865,3.55,0.42,11.0,8
6.5,0.21,0.35,1.5,0.034,36.0,95.0,0.9914,3.18,0.76,12.9,7
6.4,0.24,0.25,17.1,0.046,41.0,124.0,0.99828,3.08,0.5,8.8,6
6.0,0.24,0.27,1.8,0.044,30.0,105.0,0.99362,3.28,0.49,10.7,6
6.4,0.17,0.27,9.9,0.057,26.0,107.0,0.99588,3.34,0.48,10.0,5
6.9,0.21,0.33,1.5,0.026,48.0,106.0,0.9898,3.17,0.6,12.1,6
6.9,0.3,0.45,1.7,0.044,25.0,130.0,0.99166,3.36,0.49,10.7,5
7.3,0.24,0.29,1.5,0.04,43.0,177.0,0.9908,3.19,0.43,11.3,5
7.4,0.19,0.42,1.2,0.04,24.0,148.0,0.9926,3.06,0.63,11.2,6
6.9,0.24,0.33,1.7,0.039,25.0,136.0,0.9908,3.25,0.55,10.8,5
7.6,0.31,0.49,12.8,0.033,57.0,154.0,0.99726,3.18,0.54,11.3,6
5.0,0.27,0.32,4.5,0.032,58.0,178.0,0.98987,3.75,0.44,14.0,7
6.0,0.29,0.41,10.8,0.047,48.0,149.0,0.9958,3.15,0.59,10.8,6
8.0,0.36,0.31,4.2,0.029,34.0,120.0,0.992,3.01,0.49,12.0,7
6.2,0.2,0.33,1.0,0.057,43.0,117.0,0.9911,3.42,0.44,10.5,6
5.4,0.23,0.35,4.5,0.04,10.0,81.0,0.99125,3.37,0.53,11.6,6
8.3,0.33,0.29,1.05,0.031,16.0,64.0,0.9908,3.0,0.28,11.2,7
6.4,0.595,0.12,4.5,0.058,12.0,120.0,0.99014,3.15,0.34,8.4,4
7.2,0.23,0.39,2.3,0.054,49.0,156.0,0.9965,3.05,0.52,9.6,6
6.2,0.19,0.38,1.5,0.031,22.0,98.0,0.99099,3.46,0.36,12.0,7
7.2,0.34,0.28,10.4,0.038,38.0,236.0,0.9957,3.14,0.54,9.5,5
9.1,0.59,0.29,1.1,0.05,15.0,168.0,0.9927,3.12,0.46,9.5,4
9.0,0.55,0.29,8.1,0.029,37.0,107.0,0.9935,3.04,0.34,12.8,6
6.1,0.36,0.36,1.8,0.036,13.0,143.0,0.98871,3.26,0.43,11.6,6
6.3,0.41,0.01,1.0,0.041,22.0,141.0,0.9922,3.15,0.4,9.6,5
6.4,0.33,0.1,8.9,0.037,18.0,136.0,0.99444,3.23,0.65,12.2,6
8.3,0.21,0.38,14.8,0.055,51.0,191.0,1.0008,3.18,0.46,8.9,6
7.3,0.25,0.36,2.0,0.029,26.0,177.0,0.99022,3.27,0.62,12.0,7
7.0,0.35,0.3,13.8,0.048,49.0,173.0,0.99784,3.24,0.6,9.0,5
7.6,0.67,0.21,1.5,0.045,19.0,138.0,0.99138,3.27,0.41,10.9,4
7.0,0.16,0.32,9.6,0.035,16.0,60.0,0.9952,2.97,0.34,11.3,8
8.2,0.28,0.33,1.0,0.034,15.0,76.0,0.9906,3.05,0.32,11.7,6
6.0,0.18,0.26,12.1,0.062,96.0,163.0,0.99808,3.34,0.45,9.0,5
6.9,0.19,0.28,9.8,0.039,19.0,124.0,0.99335,3.24,0.4,9.7,6
5.9,0.37,0.3,2.4,0.042,27.0,102.0,0.99044,3.47,0.44,10.8,6
6.6,0.28,0.42,7.0,0.024,15.0,76.0,0.9938,2.96,0.54,13.1,6
5.8,0.27,0.27,10.6,0.044,43.0,151.0,0.9965,3.35,0.45,10.9666666666667,6
8.8,0.2,0.3,2.1,0.04,22.0,101.0,0.9929,3.0,0.37,12.0,6
7.2,0.25,0.28,3.8,0.021,43.0,109.0,0.99175,3.17,0.27,12.5,6
8.0,0.22,0.46,3.7,0.04,49.0,180.0,0.9938,3.07,0.53,10.2,6
6.2,0.25,0.48,1.2,0.063,13.0,136.0,0.99212,3.12,0.4,10.4,5
5.9,0.12,0.28,1.0,0.043,39.0,76.0,0.98998,3.5,0.6,11.2,7
6.8,0.31,0.19,1.0,0.033,8.0,67.0,0.99096,3.1,0.31,11.2,4
6.3,0.17,0.4,13.4,0.039,53.0,118.0,0.99678,2.97,0.65,9.0,6
7.4,0.19,0.3,12.8,0.053,48.5,181.0,0.9986,3.06,0.48,9.1,7
7.6,0.31,0.24,8.8,0.039,11.0,121.0,0.99626,3.05,0.33,10.5,7
7.2,0.16,0.34,1.2,0.042,24.0,138.0,0.9937,3.38,0.47,10.3,6
7.8,0.32,0.36,1.2,0.048,4.0,119.0,0.99153,3.14,0.43,13.4,6
5.6,0.24,0.29,11.1,0.054,34.0,152.0,0.99375,3.49,0.42,9.3,6
7.2,0.23,0.39,14.2,0.058,26.0,172.0,0.99869,2.96,0.46,9.2,5
8.3,0.28,0.31,0.95,0.024,52.0,100.0,0.99044,2.9,0.36,12.8,7
7.2,0.24,0.27,9.2,0.03,22.0,162.0,0.9946,3.2,0.22,11.3,5
5.7,0.22,0.28,4.6,0.046,60.0,151.0,0.99384,3.13,0.33,12.1,7
6.7,0.31,0.34,6.0,0.034,25.0,91.0,0.98963,3.14,0.35,11.0,6
6.0,0.28,0.25,15.5,0.046,8.0,182.0,0.99767,2.97,0.62,9.4,5
7.1,0.23,0.39,1.6,0.05,22.0,138.0,0.99138,3.42,0.62,9.8,6
